traceId,product,org:resource,org:group,organization involved,org:role,time:timestamp,
227,PROD597,Piotr,G96,Org line C,V3_2,2012-03-16T12:14:01.000+0200,
227,PROD597,Piotr,G96,Org line C,V3_2,2012-03-16T12:19:17.000+0200,
227,PROD597,Piotr,G119 2nd,Org line C,E_8,2012-03-16T12:38:21.000+0200,
227,PROD597,Bikshamaiah,G119 2nd,Org line C,E_8,2012-03-16T13:46:59.000+0200,
227,PROD597,Bikshamaiah,L50 3rd,Org line A2,D_1,2012-03-16T13:49:10.000+0200,
227,PROD597,Pooja,L50 3rd,Org line A2,D_1,2012-03-16T17:10:54.000+0200,
227,PROD597,Pooja,G119 2nd,Org line C,E_8,2012-03-16T17:12:15.000+0200,
227,PROD597,Shobha,G119 2nd,Org line C,E_8,2012-03-19T09:54:29.000+0200,
227,PROD597,Shobha,G97,Org line C,V3_2,2012-03-19T12:54:11.000+0200,
227,PROD597,Krzysztof,G97,Org line C,V3_2,2012-03-19T14:36:37.000+0200,
227,PROD597,Krzysztof,G97,Org line C,V3_2,2012-03-19T14:37:32.000+0200,
227,PROD597,Piotr,G97,Org line C,V3_2,2012-03-19T14:46:01.000+0200,
227,PROD597,Piotr,G97,Org line C,V3_2,2012-03-19T14:50:18.000+0200,
227,PROD597,Piotr,V3,Org line V3,,2012-03-19T17:43:17.000+0200,
227,PROD597,Lukasz,V3,Org line V3,,2012-03-20T12:22:16.000+0200,
227,PROD597,Lukasz,V3,Org line V3,,2012-05-08T21:12:13.000+0300,
227,PROD597,Siebel,V3,Org line V3,,2012-05-16T02:22:25.000+0300,
228,PROD308,Mattia,D6,Org line C,A2_1,2012-03-16T14:17:02.000+0200,
228,PROD308,Mattia,D6,Org line C,A2_1,2012-03-16T14:19:17.000+0200,
228,PROD308,Mattia,V46 2nd,Other,,2012-03-16T14:32:05.000+0200,
228,PROD308,Mattia,D6,Org line C,A2_1,2012-03-16T14:32:10.000+0200,
228,PROD308,Mattia,A3,Other,,2012-03-16T14:32:50.000+0200,
228,PROD308,Marteinn,A3,Other,,2012-03-21T17:39:30.000+0200,
228,PROD308,Marteinn,A3,Other,,2012-03-21T17:39:36.000+0200,
228,PROD308,Marteinn,A3,Other,,2012-03-30T15:22:12.000+0300,
228,PROD308,Marteinn,A3,Other,,2012-04-16T14:51:56.000+0300,
228,PROD308,Marteinn,A3,Other,,2012-04-17T21:28:04.000+0300,
228,PROD308,Marteinn,V46 2nd,Other,,2012-04-23T18:24:17.000+0300,
228,PROD308,Lars,V46 2nd,Other,,2012-05-02T15:45:16.000+0300,
228,PROD308,Lars,D6,Org line C,A2_1,2012-05-02T15:45:48.000+0300,
228,PROD308,Valeria,D6,Org line C,A2_1,2012-05-02T15:53:09.000+0300,
228,PROD308,Valeria,D6,Org line C,A2_1,2012-05-02T15:53:21.000+0300,
228,PROD308,Mattia,D6,Org line C,A2_1,2012-05-02T19:05:32.000+0300,
228,PROD308,Mattia,V46 2nd,Other,,2012-05-02T19:09:32.000+0300,
228,PROD308,Lars,V46 2nd,Other,,2012-05-03T18:57:39.000+0300,
228,PROD308,Lars,D6,Org line C,A2_1,2012-05-03T18:58:29.000+0300,
228,PROD308,Mattia,D6,Org line C,A2_1,2012-05-03T19:17:11.000+0300,
228,PROD308,Mattia,D6,Org line C,A2_1,2012-05-03T19:21:26.000+0300,
228,PROD308,Alexandre,D6,Org line C,A2_1,2012-05-04T11:29:39.000+0300,
228,PROD308,Alexandre,D6,Org line C,A2_1,2012-05-04T11:29:53.000+0300,
228,PROD308,Siebel,D6,Org line C,A2_1,2012-05-05T02:17:59.000+0300,
229,PROD337,Margareta,G359,Org line C,V3_2,2012-03-19T11:25:37.000+0200,
229,PROD337,Magdalena,G359,Org line C,V3_2,2012-03-19T11:29:24.000+0200,
229,PROD337,Magdalena,G105 2nd,Org line A2,A2_4,2012-03-19T11:29:57.000+0200,
229,PROD337,Håkan,G105 2nd,Org line A2,A2_4,2012-03-27T10:05:08.000+0300,
229,PROD337,Håkan,G105 2nd,Org line A2,A2_4,2012-03-27T10:05:36.000+0300,
229,PROD337,Deepak,G105 2nd,Org line A2,A2_4,2012-03-27T11:10:06.000+0300,
229,PROD337,Deepak,G105 2nd,Org line A2,A2_4,2012-05-07T19:30:10.000+0300,
229,PROD337,Siebel,G105 2nd,Org line A2,A2_4,2012-05-15T02:24:03.000+0300,
230,PROD455,Angelica,G96,Org line C,V3_2,2012-03-16T18:28:53.000+0200,
230,PROD455,Angelica,G96,Org line C,V3_2,2012-03-16T18:32:07.000+0200,
230,PROD455,Angelica,S49,Org line C,V3_2,2012-03-16T18:39:57.000+0200,
230,PROD455,Malin,S49,Org line C,V3_2,2012-03-19T07:59:53.000+0200,
230,PROD455,Malin,S49,Org line C,V3_2,2012-03-19T08:00:01.000+0200,
230,PROD455,Fredrik,S49,Org line C,V3_2,2012-03-19T08:50:08.000+0200,
230,PROD455,Fredrik,S49,Org line C,V3_2,2012-03-19T08:50:11.000+0200,
230,PROD455,Fredrik,S49,Org line C,V3_2,2012-03-20T09:31:15.000+0200,
230,PROD455,Fredrik,S49,Org line C,V3_2,2012-05-08T17:30:46.000+0300,
230,PROD455,Siebel,S49,Org line C,V3_2,2012-05-16T02:22:24.000+0300,
231,PROD13,Thamarai,G81,Org line C,E_5,2012-03-18T15:51:47.000+0200,
231,PROD13,Thamarai,G81,Org line C,E_5,2012-03-18T15:52:24.000+0200,
231,PROD13,Thamarai,G222 2nd,Org line C,E_10,2012-03-18T15:56:04.000+0200,
231,PROD13,Thamarai,G222 2nd,Org line C,E_10,2012-03-18T15:56:10.000+0200,
231,PROD13,Thamarai,G225 3rd,Org line C,C_6,2012-03-18T15:56:28.000+0200,
231,PROD13,Ludovic,G225 3rd,Org line C,C_6,2012-03-18T16:03:48.000+0200,
231,PROD13,Ludovic,G116,Org line C,E_5,2012-03-18T17:21:37.000+0200,
231,PROD13,Subir,G116,Org line C,E_5,2012-03-18T20:37:08.000+0200,
231,PROD13,Subir,G116,Org line C,E_5,2012-03-20T17:18:51.000+0200,
231,PROD13,Subir,G116,Org line C,E_5,2012-03-21T03:12:24.000+0200,
231,PROD13,Subir,G116,Org line C,E_5,2012-05-01T09:16:14.000+0300,
231,PROD13,Siebel,G116,Org line C,E_5,2012-05-09T02:15:41.000+0300,
232,PROD401,Rafal,G96,Org line C,V3_2,2012-03-19T10:28:12.000+0200,
232,PROD401,Rafal,G96,Org line C,V3_2,2012-03-19T10:28:25.000+0200,
232,PROD401,Rafal,G96,Org line C,V3_2,2012-03-19T10:39:30.000+0200,
232,PROD401,Rafal,G96,Org line C,V3_2,2012-03-20T11:31:11.000+0200,
232,PROD401,Rafal,G96,Org line C,V3_2,2012-03-20T11:38:17.000+0200,
232,PROD401,Rafal,G96,Org line C,V3_2,2012-03-20T12:01:09.000+0200,
232,PROD401,Rafal,G96,Org line C,V3_2,2012-03-20T12:04:17.000+0200,
232,PROD401,Mateusz,G96,Org line C,V3_2,2012-03-23T12:10:01.000+0200,
232,PROD401,Mateusz,G96,Org line C,V3_2,2012-03-23T12:29:37.000+0200,
232,PROD401,Mateusz,G97,Org line C,V3_2,2012-03-23T12:31:40.000+0200,
232,PROD401,Mateusz,G97,Org line C,V3_2,2012-03-23T12:31:42.000+0200,
232,PROD401,Mateusz,G97,Org line C,V3_2,2012-03-23T12:31:47.000+0200,
232,PROD401,Mateusz,G97,Org line C,V3_2,2012-03-27T14:20:44.000+0300,
232,PROD401,Mateusz,G97,Org line C,V3_2,2012-03-27T14:20:48.000+0300,
232,PROD401,Mateusz,G97,Org line C,V3_2,2012-03-27T14:20:56.000+0300,
232,PROD401,Marcos,G96,Org line C,V3_2,2012-04-10T17:10:26.000+0300,
232,PROD401,Marcos,G96,Org line C,V3_2,2012-04-10T17:11:59.000+0300,
232,PROD401,Karoly,G96,Org line C,V3_2,2012-04-10T17:47:39.000+0300,
232,PROD401,Karoly,G97,Org line C,V3_2,2012-04-10T18:09:13.000+0300,
232,PROD401,Karoly,G97,Org line C,V3_2,2012-04-10T18:09:16.000+0300,
232,PROD401,Karoly,G97,Org line C,V3_2,2012-04-10T18:09:20.000+0300,
232,PROD401,Karoly,G227,Org line C,E_10,2012-04-11T09:54:45.000+0300,
232,PROD401,Sujay,G227,Org line C,E_10,2012-04-11T10:02:37.000+0300,
232,PROD401,Sujay,G222 2nd,Org line C,E_10,2012-04-11T10:03:31.000+0300,
232,PROD401,Anoop,G222 2nd,Org line C,E_10,2012-04-11T10:08:07.000+0300,
232,PROD401,Anoop,G97,Org line C,V3_2,2012-04-11T16:05:34.000+0300,
232,PROD401,Marika,G97,Org line C,V3_2,2012-04-11T16:32:44.000+0300,
232,PROD401,Marika,G97,Org line C,V3_2,2012-04-11T16:32:57.000+0300,
232,PROD401,Marika,G97,Org line C,V3_2,2012-04-11T16:32:58.000+0300,
232,PROD401,Tomasz,G97,Org line C,V3_2,2012-04-13T10:52:34.000+0300,
232,PROD401,Tomasz,G97,Org line C,V3_2,2012-04-13T11:36:59.000+0300,
232,PROD401,Tomasz,G97,Org line C,V3_2,2012-04-13T11:37:37.000+0300,
232,PROD401,Tomasz,G97,Org line C,V3_2,2012-04-13T12:48:02.000+0300,
232,PROD401,Tomasz,G97,Org line C,V3_2,2012-04-13T14:30:34.000+0300,
232,PROD401,Tomasz,G97,Org line C,V3_2,2012-04-13T16:22:09.000+0300,
232,PROD401,Siebel,G97,Org line C,V3_2,2012-04-21T02:20:12.000+0300,
232,PROD401,Sudhir,G96,Org line C,V3_2,2012-04-27T16:50:27.000+0300,
232,PROD401,Sudhir,G230 2nd,Org line B,E_10,2012-04-27T17:23:01.000+0300,
232,PROD401,Ashok,G230 2nd,Org line B,E_10,2012-04-27T17:27:34.000+0300,
232,PROD401,Ashok,G230 2nd,Org line B,E_10,2012-04-27T17:35:08.000+0300,
232,PROD401,Aneesh V,G230 2nd,Org line B,E_10,2012-04-27T18:19:21.000+0300,
232,PROD401,Aneesh V,G230 2nd,Org line B,E_10,2012-04-27T18:19:38.000+0300,
232,PROD401,Aneesh V,G97,Org line C,V3_2,2012-05-03T14:20:33.000+0300,
232,PROD401,Krzysztof,G97,Org line C,V3_2,2012-05-04T10:23:38.000+0300,
232,PROD401,Krzysztof,M8,Org line C,V3_2,2012-05-04T10:26:19.000+0300,
232,PROD401,Johanna,M8,Org line C,V3_2,2012-05-04T10:37:01.000+0300,
232,PROD401,Johanna,G97,Org line C,V3_2,2012-05-04T10:44:28.000+0300,
232,PROD401,Krzysztof,G97,Org line C,V3_2,2012-05-04T13:49:20.000+0300,
232,PROD401,Krzysztof,M23,Org line C,V3_2,2012-05-04T13:53:29.000+0300,
232,PROD401,Joakim,M23,Org line C,V3_2,2012-05-04T18:45:46.000+0300,
232,PROD401,Joakim,M23,Org line C,V3_2,2012-05-04T18:46:25.000+0300,
232,PROD401,Jessica,M23,Org line C,V3_2,2012-05-08T12:03:11.000+0300,
232,PROD401,Jessica,M23,Org line C,V3_2,2012-05-08T12:03:50.000+0300,
232,PROD401,Siebel,M23,Org line C,V3_2,2012-05-16T02:22:23.000+0300,
233,PROD158,Michael,D7,Org line A2,A2_1,2012-03-19T11:32:50.000+0200,
233,PROD158,Michael,D7,Org line A2,A2_1,2012-03-19T11:33:15.000+0200,
233,PROD158,Michael,D4,Org line A2,A2_1,2012-03-19T11:34:53.000+0200,
233,PROD158,Anil,D4,Org line A2,A2_1,2012-03-19T11:54:35.000+0200,
233,PROD158,Anil,V50 2nd,Org line V11,,2012-03-19T11:56:17.000+0200,
233,PROD158,Christopher,V50 2nd,Org line V11,,2012-03-19T13:10:05.000+0200,
233,PROD158,Christopher,V50 2nd,Org line V11,,2012-03-19T13:13:20.000+0200,
233,PROD158,Christopher,D4,Org line A2,A2_1,2012-03-21T15:10:44.000+0200,
233,PROD158,Rodrigo,D4,Org line A2,A2_1,2012-03-21T16:09:01.000+0200,
233,PROD158,Rodrigo,D7,Org line A2,A2_1,2012-03-21T16:09:36.000+0200,
233,PROD158,Michael,D7,Org line A2,A2_1,2012-03-22T09:58:46.000+0200,
233,PROD158,Michael,D7,Org line A2,A2_1,2012-03-22T09:59:27.000+0200,
233,PROD158,Siebel,D7,Org line A2,A2_1,2012-03-26T05:09:33.000+0300,
233,PROD158,Christopher,D7,Org line A2,A2_1,2012-05-07T11:31:00.000+0300,
233,PROD158,Christopher,D7,Org line A2,A2_1,2012-05-07T11:31:14.000+0300,
233,PROD158,Siebel,D7,Org line A2,A2_1,2012-05-08T02:21:26.000+0300,
234,PROD660,Filip,S42,Org line C,V3_2,2012-03-19T12:39:35.000+0200,
234,PROD660,Filip,S42,Org line C,V3_2,2012-03-19T12:42:16.000+0200,
234,PROD660,Filip,S43,Org line C,V3_2,2012-03-19T12:49:51.000+0200,
234,PROD660,Marie,S43,Org line C,V3_2,2012-03-19T12:56:54.000+0200,
234,PROD660,Marie,S43,Org line C,V3_2,2012-03-19T14:59:09.000+0200,
234,PROD660,Marie,S42,Org line C,V3_2,2012-03-28T16:30:14.000+0300,
234,PROD660,Andreas,S42,Org line C,V3_2,2012-03-28T16:42:27.000+0300,
234,PROD660,Andreas,S43,Org line C,V3_2,2012-03-28T16:46:48.000+0300,
234,PROD660,Marie,S43,Org line C,V3_2,2012-03-28T17:04:12.000+0300,
234,PROD660,Marie,S43,Org line C,V3_2,2012-03-28T17:04:56.000+0300,
234,PROD660,Marie,S43,Org line C,V3_2,2012-05-02T10:55:44.000+0300,
234,PROD660,Siebel,S43,Org line C,V3_2,2012-05-10T02:20:07.000+0300,
235,PROD608,Pawel,G96,Org line C,V3_2,2012-03-19T16:00:30.000+0200,
235,PROD608,Pawel,G96,Org line C,V3_2,2012-03-19T16:00:53.000+0200,
235,PROD608,Pawel,V3,Org line V3,,2012-03-19T16:15:21.000+0200,
235,PROD608,Lukasz,V3,Org line V3,,2012-03-20T12:33:37.000+0200,
235,PROD608,Lukasz,V3,Org line V3,,2012-05-08T21:15:07.000+0300,
235,PROD608,Siebel,V3,Org line V3,,2012-05-16T02:22:23.000+0300,
236,PROD173,James,N25 2nd,Org line A2,A2_1,2012-03-19T19:34:32.000+0200,
236,PROD173,James,N25 2nd,Org line A2,A2_1,2012-03-19T19:35:28.000+0200,
236,PROD173,James,N25 2nd,Org line A2,A2_1,2012-03-19T21:40:20.000+0200,
236,PROD173,James,N25 2nd,Org line A2,A2_1,2012-03-19T21:50:47.000+0200,
236,PROD173,James,N25 2nd,Org line A2,A2_1,2012-05-01T22:10:22.000+0300,
236,PROD173,Siebel,N25 2nd,Org line A2,A2_1,2012-05-09T02:15:40.000+0300,
237,PROD455,Carina,M10,Org line C,V3_2,2012-03-19T16:56:37.000+0200,
237,PROD455,Carina,M10,Org line C,V3_2,2012-03-19T16:56:45.000+0200,
237,PROD455,Carina,M27,Org line C,V3_2,2012-03-19T16:59:16.000+0200,
237,PROD455,Linda,M27,Org line C,V3_2,2012-03-20T12:22:15.000+0200,
237,PROD455,Linda,S49,Org line C,V3_2,2012-03-20T12:25:19.000+0200,
237,PROD455,Nina,S49,Org line C,V3_2,2012-03-21T14:51:40.000+0200,
237,PROD455,Nina,M27,Org line C,V3_2,2012-03-21T14:53:00.000+0200,
237,PROD455,Nina,M27,Org line C,V3_2,2012-03-21T14:53:01.000+0200,
237,PROD455,Linda,M27,Org line C,V3_2,2012-03-22T10:25:51.000+0200,
237,PROD455,Linda,M10,Org line C,V3_2,2012-03-22T10:26:48.000+0200,
237,PROD455,Carina,M10,Org line C,V3_2,2012-03-23T13:46:43.000+0200,
237,PROD455,Carina,M27,Org line C,V3_2,2012-03-23T13:47:57.000+0200,
237,PROD455,Linda,M27,Org line C,V3_2,2012-03-26T10:51:31.000+0300,
237,PROD455,Linda,S49,Org line C,V3_2,2012-03-26T10:51:58.000+0300,
237,PROD455,Nina,S49,Org line C,V3_2,2012-03-26T12:17:06.000+0300,
237,PROD455,Nina,S49,Org line C,V3_2,2012-03-26T12:25:43.000+0300,
237,PROD455,Nina,M27,Org line C,V3_2,2012-03-27T15:50:44.000+0300,
237,PROD455,Linda,M27,Org line C,V3_2,2012-03-28T13:03:23.000+0300,
237,PROD455,Linda,M10,Org line C,V3_2,2012-03-28T13:03:42.000+0300,
237,PROD455,Carina,M10,Org line C,V3_2,2012-03-28T13:06:09.000+0300,
237,PROD455,Carina,M10,Org line C,V3_2,2012-03-28T13:06:16.000+0300,
237,PROD455,Carina,M10,Org line C,V3_2,2012-05-04T13:11:00.000+0300,
237,PROD455,Siebel,M10,Org line C,V3_2,2012-05-05T02:17:57.000+0300,
238,PROD236,Michael,D7,Org line A2,A2_1,2012-03-20T10:01:45.000+0200,
238,PROD236,Michael,D7,Org line A2,A2_1,2012-03-20T10:02:28.000+0200,
238,PROD236,Michael,D4,Org line A2,A2_1,2012-03-20T10:08:11.000+0200,
238,PROD236,Przemyslaw,D4,Org line A2,A2_1,2012-03-20T10:10:57.000+0200,
238,PROD236,Przemyslaw,A10,Org line A2,A2_5,2012-03-20T11:25:56.000+0200,
238,PROD236,Pär,A10,Org line A2,A2_5,2012-03-20T12:13:34.000+0200,
238,PROD236,Pär,D7,Org line A2,A2_1,2012-03-20T16:18:06.000+0200,
238,PROD236,Michael,D7,Org line A2,A2_1,2012-03-21T09:59:18.000+0200,
238,PROD236,Michael,D7,Org line A2,A2_1,2012-03-21T09:59:24.000+0200,
238,PROD236,Siebel,D7,Org line A2,A2_1,2012-03-23T16:18:53.000+0200,
238,PROD236,Christopher,D7,Org line A2,A2_1,2012-05-07T11:30:20.000+0300,
238,PROD236,Christopher,D7,Org line A2,A2_1,2012-05-07T11:30:40.000+0300,
238,PROD236,Christopher,D7,Org line A2,A2_1,2012-05-07T11:30:42.000+0300,
239,PROD424,Katia,D5,Org line C,A2_1,2012-03-20T10:00:27.000+0200,
239,PROD424,Katia,D5,Org line C,A2_1,2012-03-20T10:00:41.000+0200,
239,PROD424,Katia,G297,Org line C,V3_2,2012-03-20T10:13:14.000+0200,
239,PROD424,Robin,G297,Org line C,V3_2,2012-03-20T14:33:34.000+0200,
239,PROD424,Robin,G297,Org line C,V3_2,2012-03-20T14:33:47.000+0200,
239,PROD424,Robin,D5,Org line C,A2_1,2012-03-27T11:35:58.000+0300,
239,PROD424,Katia,D5,Org line C,A2_1,2012-03-27T12:18:40.000+0300,
239,PROD424,Katia,D5,Org line C,A2_1,2012-03-27T12:18:43.000+0300,
239,PROD424,Katia,V49,Org line V11,,2012-03-27T13:57:06.000+0300,
239,PROD424,Stefan,V49,Org line V11,,2012-04-02T15:22:20.000+0300,
239,PROD424,Gregor,D5,Org line C,A2_1,2012-05-02T12:43:31.000+0300,
239,PROD424,Katia,D5,Org line C,A2_1,2012-05-02T13:30:08.000+0300,
239,PROD424,Katia,D5,Org line C,A2_1,2012-05-02T13:32:05.000+0300,
239,PROD424,Katia,D5,Org line C,A2_1,2012-05-02T13:32:07.000+0300,
240,PROD789,Michael,D7,Org line A2,A2_1,2012-03-20T10:46:41.000+0200,
240,PROD789,Michael,D7,Org line A2,A2_1,2012-03-20T10:48:05.000+0200,
240,PROD789,Michael,D4,Org line A2,A2_1,2012-03-20T10:56:37.000+0200,
240,PROD789,Nayana,D4,Org line A2,A2_1,2012-03-20T10:57:01.000+0200,
240,PROD789,Nayana,D7,Org line A2,A2_1,2012-03-20T11:04:02.000+0200,
240,PROD789,Michael,D7,Org line A2,A2_1,2012-03-20T12:30:48.000+0200,
240,PROD789,Michael,D7,Org line A2,A2_1,2012-03-20T12:32:47.000+0200,
240,PROD789,Siebel,D7,Org line A2,A2_1,2012-03-23T10:51:37.000+0200,
240,PROD789,Christopher,D7,Org line A2,A2_1,2012-05-07T11:26:37.000+0300,
240,PROD789,Christopher,D7,Org line A2,A2_1,2012-05-07T11:27:16.000+0300,
240,PROD789,Christopher,D7,Org line A2,A2_1,2012-05-07T11:27:20.000+0300,
241,PROD608,Agata,G96,Org line C,V3_2,2012-03-20T11:31:10.000+0200,
241,PROD608,Agata,G96,Org line C,V3_2,2012-03-20T11:31:35.000+0200,
241,PROD608,Agata,G96,Org line C,V3_2,2012-03-20T11:41:03.000+0200,
241,PROD608,Agata,V3,Org line V3,,2012-03-20T11:41:55.000+0200,
241,PROD608,Lukasz,V3,Org line V3,,2012-03-20T12:40:48.000+0200,
241,PROD608,Lukasz,V3,Org line V3,,2012-05-08T21:16:52.000+0300,
241,PROD608,Siebel,V3,Org line V3,,2012-05-16T02:22:22.000+0300,
242,PROD182,Frederic,G311,Org line C,V3_2,2012-03-20T12:36:19.000+0200,
242,PROD182,Magdalena,G311,Org line C,V3_2,2012-03-20T12:48:11.000+0200,
242,PROD182,Magdalena,G338 2nd,Org line A2,A2_3,2012-03-20T12:50:09.000+0200,
242,PROD182,John,G338 2nd,Org line A2,A2_3,2012-03-20T15:39:57.000+0200,
242,PROD182,John,G97,Org line C,V3_2,2012-03-20T15:42:16.000+0200,
242,PROD182,Valdecir,G97,Org line C,V3_2,2012-03-20T19:56:35.000+0200,
242,PROD182,Valdecir,G97,Org line C,V3_2,2012-03-20T19:56:57.000+0200,
242,PROD182,Marika,G97,Org line C,V3_2,2012-03-21T16:50:16.000+0200,
242,PROD182,Marika,G97,Org line C,V3_2,2012-03-21T16:51:42.000+0200,
242,PROD182,Piotr,G97,Org line C,V3_2,2012-03-21T17:55:56.000+0200,
242,PROD182,Piotr,G97,Org line C,V3_2,2012-03-21T17:56:04.000+0200,
242,PROD182,Piotr,G97,Org line C,V3_2,2012-03-21T17:56:06.000+0200,
242,PROD182,Piotr,G8 2nd,Org line A2,A2_2,2012-03-23T10:15:03.000+0200,
242,PROD182,Somashekharayya,G8 2nd,Org line A2,A2_2,2012-03-23T10:54:56.000+0200,
242,PROD182,Somashekharayya,G8 2nd,Org line A2,A2_2,2012-03-23T10:55:20.000+0200,
242,PROD182,Somashekharayya,G8 2nd,Org line A2,A2_2,2012-03-23T14:46:00.000+0200,
242,PROD182,Somashekharayya,G7 3rd,Org line A2,A2_4,2012-03-23T14:49:00.000+0200,
242,PROD182,Somashekharayya,G8 2nd,Org line A2,A2_2,2012-03-23T15:09:13.000+0200,
242,PROD182,Somashekharayya,G8 2nd,Org line A2,A2_2,2012-03-23T15:09:14.000+0200,
242,PROD182,Somashekharayya,G338 2nd,Org line A2,A2_3,2012-03-23T15:10:41.000+0200,
242,PROD182,John,G338 2nd,Org line A2,A2_3,2012-03-26T10:04:35.000+0300,
242,PROD182,John,G97,Org line C,V3_2,2012-03-26T10:05:37.000+0300,
242,PROD182,Magdalena,G97,Org line C,V3_2,2012-03-26T10:34:01.000+0300,
242,PROD182,Magdalena,G27 2nd,Org line A2,A2_2,2012-03-26T10:40:25.000+0300,
242,PROD182,Kjell,G27 2nd,Org line A2,A2_2,2012-03-26T11:32:31.000+0300,
242,PROD182,Kjell,G28 3rd,Org line A2,A2_2,2012-03-26T11:35:58.000+0300,
242,PROD182,Jörgen,G28 3rd,Org line A2,A2_2,2012-03-26T12:23:27.000+0300,
242,PROD182,Jörgen,G28 3rd,Org line A2,A2_2,2012-03-26T14:01:48.000+0300,
242,PROD182,Jörgen,G28 3rd,Org line A2,A2_2,2012-05-02T16:11:21.000+0300,
242,PROD182,Jörgen,G27 2nd,Org line A2,A2_2,2012-05-02T16:22:13.000+0300,
242,PROD182,Kjell,G27 2nd,Org line A2,A2_2,2012-05-02T17:57:53.000+0300,
242,PROD182,Kjell,G27 2nd,Org line A2,A2_2,2012-05-02T18:00:40.000+0300,
242,PROD182,Siebel,G27 2nd,Org line A2,A2_2,2012-05-10T02:20:06.000+0300,
243,PROD243,Jinos,G96,Org line C,V3_2,2012-03-20T13:34:39.000+0200,
243,PROD243,Jinos,G96,Org line C,V3_2,2012-03-20T13:38:01.000+0200,
243,PROD243,Jinos,G114 2nd,Org line A2,A2_4,2012-03-20T13:40:55.000+0200,
243,PROD243,Tina,G114 2nd,Org line A2,A2_4,2012-03-23T08:26:00.000+0200,
243,PROD243,Tina,G114 2nd,Org line A2,A2_4,2012-03-26T15:57:31.000+0300,
243,PROD243,Tina,G114 2nd,Org line A2,A2_4,2012-03-27T17:34:27.000+0300,
243,PROD243,Tina,G114 2nd,Org line A2,A2_4,2012-04-10T18:20:50.000+0300,
243,PROD243,Tina,G47 2nd,Org line A2,A2_4,2012-04-12T14:42:49.000+0300,
243,PROD243,Rajendran,G47 2nd,Org line A2,A2_4,2012-04-12T14:46:42.000+0300,
243,PROD243,Rudraya,G47 2nd,Org line A2,A2_4,2012-04-18T14:57:34.000+0300,
243,PROD243,Rudraya,G47 2nd,Org line A2,A2_4,2012-05-03T13:19:40.000+0300,
243,PROD243,Siebel,G47 2nd,Org line A2,A2_4,2012-05-11T02:25:32.000+0300,
244,PROD236,Michael,D7,Org line A2,A2_1,2012-03-20T14:44:29.000+0200,
244,PROD236,Michael,D7,Org line A2,A2_1,2012-03-20T14:45:59.000+0200,
244,PROD236,Michael,D4,Org line A2,A2_1,2012-03-20T14:55:18.000+0200,
244,PROD236,Paulo,D4,Org line A2,A2_1,2012-03-20T15:16:03.000+0200,
244,PROD236,Paulo,D7,Org line A2,A2_1,2012-03-20T16:20:15.000+0200,
244,PROD236,Michael,D7,Org line A2,A2_1,2012-03-21T11:06:25.000+0200,
244,PROD236,Michael,D7,Org line A2,A2_1,2012-03-21T11:06:33.000+0200,
244,PROD236,Siebel,D7,Org line A2,A2_1,2012-03-23T14:46:18.000+0200,
244,PROD236,Christopher,D7,Org line A2,A2_1,2012-05-07T11:29:17.000+0300,
244,PROD236,Christopher,D7,Org line A2,A2_1,2012-05-07T11:29:43.000+0300,
244,PROD236,Christopher,D7,Org line A2,A2_1,2012-05-07T11:29:44.000+0300,
245,PROD158,Mattia,D6,Org line C,A2_1,2012-03-20T19:40:54.000+0200,
245,PROD158,Mattia,D6,Org line C,A2_1,2012-03-20T19:47:41.000+0200,
245,PROD158,Mattia,D4,Org line A2,A2_1,2012-03-20T20:03:34.000+0200,
245,PROD158,Isaide,D4,Org line A2,A2_1,2012-03-20T20:13:18.000+0200,
245,PROD158,Isaide,V50 2nd,Org line V11,,2012-03-20T20:13:59.000+0200,
245,PROD158,Isaide,D4,Org line A2,A2_1,2012-03-20T20:14:31.000+0200,
245,PROD158,Isaide,D6,Org line C,A2_1,2012-03-20T20:15:13.000+0200,
245,PROD158,Alexandre,D6,Org line C,A2_1,2012-03-21T08:12:26.000+0200,
245,PROD158,Alexandre,D4,Org line A2,A2_1,2012-03-21T08:43:26.000+0200,
245,PROD158,Anil,D4,Org line A2,A2_1,2012-03-21T08:44:15.000+0200,
245,PROD158,Anil,V50 2nd,Org line V11,,2012-03-21T08:45:03.000+0200,
245,PROD158,Anil,V50 2nd,Org line V11,,2012-03-21T08:45:04.000+0200,
245,PROD158,Christopher,V50 2nd,Org line V11,,2012-03-21T11:49:20.000+0200,
245,PROD158,Christopher,V50 2nd,Org line V11,,2012-03-21T11:49:33.000+0200,
245,PROD158,James,V50 2nd,Org line V11,,2012-04-16T19:02:14.000+0300,
245,PROD158,James,D4,Org line A2,A2_1,2012-04-16T19:03:16.000+0300,
245,PROD158,Isaide,D4,Org line A2,A2_1,2012-04-16T19:14:27.000+0300,
245,PROD158,Isaide,D6,Org line C,A2_1,2012-04-16T19:15:08.000+0300,
245,PROD158,Marco,D6,Org line C,A2_1,2012-04-16T19:16:12.000+0300,
245,PROD158,Marco,D6,Org line C,A2_1,2012-04-16T19:16:19.000+0300,
245,PROD158,Mattia,D6,Org line C,A2_1,2012-04-19T18:16:19.000+0300,
245,PROD158,Mattia,D6,Org line C,A2_1,2012-04-19T18:23:15.000+0300,
245,PROD158,Mattia,D4,Org line A2,A2_1,2012-04-19T18:49:21.000+0300,
